"","longitude","latitude"
"5720",31.75404436,-1.33369854
"5721",31.94088252,-8.64286154
"5722",36.35581611,-8.80867342
"5723",34.9615166,-10.93985267
"5724",37.42263428,-3.32429698
"5725",34.87953997,-8.85484985
"5726",31.52581435,-3.33353921
"5727",38.34762353,-6.63944025
"5728",30.85670723,-1.33225285
"5729",34.77975543,-8.83814553
"5730",36.66147328,-3.36194631
"5731",36.26089925,-2.88640648
"5732",33.5098285,-2.76276794
"5733",37.56218999,-3.51979344
"5734",36.63818746,-3.32848124
"5735",30.72288516,-3.58305004
"5736",39.71626223,-9.85802395
"5737",39.77291874,-10.84080577
"5738",34.81667135,-9.5545582
"5739",35.97527716,-7.10686489
"5740",33.8711209,-9.60710297
"5741",34.51942931,-1.32357698
"5742",30.18446288,-4.58825425
"5743",34.04193498,-1.16147562
"5744",33.3356054641705,-2.58442038652074
"5745",33.87982467,-3.16692307
"5746",32.98648269,-4.26257906
"5747",36.74958131,-6.67729816
"5748",34.84148321,-5.00688835
"5749",33.01914387,-3.20602036
"5750",36.38903123,-6.37353203
"5751",38.34970264,-4.7223842
"5752",39.09612255,-6.97505158
"5753",33.14458163,-3.95105075
"5754",34.59042477,-4.67467609
"5755",36.69111484,-3.5946222
"5756",31.79153441,-5.05707711
"5757",35.38537105,-10.70991089
"5758",34.40655708,-4.33302346
"5759",38.8968068,-6.4357957
"5760",33.44006382,-2.68502355
"5761",33.68550975,-9.49235141
"5762",33.84640885,-3.60903253
"5763",33.67047582,-3.67822871
"5764",31.45403561,-2.77172443
"5765",35.70077329,-10.62488945
"5766",37.02408797,-10.70304504
"5767",38.39684842,-4.8296506
"5768",30.8209552,-2.4142777
"5769",35.72819206,-8.11441096
"5770",32.7446956,-4.83341175
"5771",35.77232384,-8.82973559
"5772",31.80545033,-1.08014204
"5773",34.77170391,-9.72596201
"5774",30.60737355,-3.93807613
"5775",32.97023529,-2.65212928
"5776",36.063264,-4.68861383
"5777",29.72664959,-4.73739608
"5778",36.83914239,-6.11394944
"5779",33.4943494,-4.60100917
"5780",31.99768066,-4.92746639
"5781",37.54323615,-3.26264608
"5782",34.12888859,-5.95631229
"5783",34.58459925,-9.78319075
"5784",33.66217429,-8.93112668
"5785",32.4148889,-3.53033396
"5786",35.94526112,-5.02270066
"5787",38.35782411,-6.62844659
"5788",38.38871964,-6.33256534
"5789",33.47210415,-3.39140798
"5790",37.20012924,-3.2775667
"5791",35.55144361,-10.80716448
"5792",37.04123877,-7.77841207
"5793",32.86678807,-9.0393797
"5794",32.85646994,-3.94690263
"5795",33.0938086086921,-2.62251640292601
"5796",37.38542909,-3.32497373
"5797",37.27957697,-3.27975084
"5798",34.63078359,-9.15194312
"5799",39.1726769,-4.7664072
"5800",39.25439256,-10.64549094
"5801",33.65133517,-9.33612085
"5802",39.18511771,-6.9333869
"5803",37.07686122,-3.22301006
"5804",34.90475037,-9.33675942
"5805",38.93233763,-6.50714878
"5806",39.19418204,-6.91744912
"5807",34.89930829,-9.20451104
"5808",35.65234142,-10.74930944
"5809",34.29996323,-8.65967914
"5810",36.8501634,-3.49055636
"5811",38.8217543,-4.83268221
"5812",32.99824868,-2.9190356
"5813",31.13118852,-1.81996285
"5814",34.21757627,-2.96678283
"5815",36.28018675,-11.21127952
"5816",38.28018471,-4.8155314
"5817",35.66017408,-10.62254713
"5818",34.26463424,-9.32392165
"5819",36.85374632,-3.51326218
"5820",29.75254945,-4.88949879
"5821",39.97562125,-10.40988387
"5822",34.75347418,-8.98831713
"5823",35.337558,-4.51720424
"5824",38.08466674,-9.79584136
"5825",39.34034161,-7.157605
"5826",35.84194785,-4.5202751
"5827",34.22156256,-9.42772623
"5828",34.1917905818966,-2.96481706867816
"5829",38.70861059,-6.84844632
"5830",34.83903632,-4.7997099
"5831",33.63066057,-9.34192994
"5832",30.65166679,-2.45058852
"5833",32.01580605,-6.77050009
"5834",38.30831926,-4.631629
"5835",34.76474485,-4.34735419
"5836",34.37862068,-8.76983296
"5837",30.74666698,-3.36734475
"5838",37.03297482,-7.65206004
"5839",38.7542275,-6.94391104
"5840",33.01830369,-9.22739899
"5841",39.20216187,-8.38479204
"5842",35.21765356,-6.34887214
"5843",35.38794973,-4.55259269
"5844",37.99471883,-4.23710521
"5845",33.63548356,-8.85778334
"5846",32.77082267,-4.85508079
"5847",34.5524651,-9.32936137
"5848",38.50978212,-5.59214493
"5849",29.65524032,-4.8099077
"5850",33.49522341,-3.55105716
"5851",39.16282146,-10.60659253
"5852",34.67785557,-9.28761073
"5853",37.45159279,-3.29697806
"5854",39.39784784,-10.92344479
"5855",33.62365116,-4.26247229
"5856",30.92433846,-2.95950544
"5857",29.68612697,-4.69642785
"5858",39.28726878,-7.03120771
"5859",36.16356293,-8.39290553
"5860",30.63096272,-2.71064185
"5861",36.74433786,-8.05122616
"5862",37.45408309,-3.29705875
"5863",36.72246079,-6.44347984
"5864",38.96960551,-7.26597257
"5865",33.00975004,-2.7369808
"5866",36.6283601,-5.95632226
"5867",35.04817137,-5.10382705
"5868",36.07943821,-6.3673355
"5869",33.01860973,-9.24457703
"5870",29.84128754,-5.18554256
"5871",38.80329175,-9.95211228
"5872",35.78785227,-10.43543686
"5873",36.65455375,-8.39040437
"5874",37.95406169,-4.41562243
"5875",38.60902645,-8.44563234
"5876",30.85249978,-2.49410829
"5877",31.17086736,-6.37940555
"5878",35.88925876,-6.16733526
"5879",39.18065164,-6.94479491
"5880",36.565893,-2.49376835
"5881",39.16236455,-6.74000429
"5882",33.05605273,-3.83095096
"5883",33.25592868,-3.1673711
"5884",39.01366144,-7.34517043
"5885",36.72167812,-3.84265341
"5886",35.66272783,-2.05646747
"5887",33.92037518,-9.6642318
"5888",37.13834845,-6.78277459
"5889",38.60629091,-5.24064091
"5890",37.50173409,-3.27601889
"5891",31.72085331,-2.42285146
"5892",29.74419764,-4.72836112
"5893",37.66811919,-3.68832005
"5894",38.96156181,-5.24421188
"5895",35.72069558,-10.49639014
"5896",38.36968643,-4.8787672
"5897",33.96075435,-8.96696168
"5898",35.08010871,-5.32208904
"5899",35.00888557,-5.94162578
"5900",39.12224668,-6.90799236
"5901",38.67354072,-7.90733197
"5902",35.82299651,-6.13641505
"5903",36.46673266,-8.41717579
"5904",38.88173597,-10.03272149
"5905",31.79814265,-1.32917198
"5906",34.1917905818966,-2.96481706867816
"5907",33.89514073,-9.45565421
"5908",31.6724025,-2.53278276
"5909",34.61886257,-9.16690678
"5910",36.12931256,-8.93732205
"5911",39.47262326,-9.5171804
"5912",36.99084872,-7.60174205
"5913",34.1917905818966,-2.96481706867816
"5914",34.7486511,-8.65421621
"5915",30.48778577,-5.70593951
"5916",39.01787617,-4.99931845
"5917",29.75209026,-4.88780052
"5918",39.3296209,-7.04314083
"5919",36.88278458,-3.37005446
"5920",37.06914763,-5.96309611
"5921",37.73850315,-3.970748
"5922",33.09175964,-4.03778552
"5923",39.48067843,-10.77059937
"5924",32.46054671,-3.89025671
"5925",38.89765028,-6.44503055
"5926",30.52297865,-2.61755569
"5927",35.43990785,-10.62874841
"5928",30.51116421,-2.55896626
"5929",38.34981528,-6.63126203
"5930",35.42447582,-10.5798567
"5931",36.304454,-10.56983814
"5932",36.77188524,-3.1465134
"5933",38.00540457,-7.25293715
"5934",36.31650756,-6.1030036
"5935",32.99809764,-8.55284881
"5936",37.52669942,-6.93451642
"5937",30.99797848,-6.48366798
"5938",36.86319545,-6.25568975
"5939",30.31669542,-4.31083334
"5940",36.85583794,-11.32333121
"5941",33.51599153,-2.65111967
"5942",39.00539094,-10.24633702
"5943",33.94934893,-9.47977491
"5944",36.98205911,-5.99700295
"5945",33.16188542,-2.82331959
"5946",36.68431136,-3.29035932
"5947",33.0938086086921,-2.62251640292601
"5948",38.86617665,-6.82318934
"5949",35.97322851,-7.91203499
"5950",32.94813988,-4.13745793
"5951",37.66621418,-3.21046224
"5952",34.28082315,-1.82244041
"5953",33.45104701,-2.14813563
"5954",36.89989145,-7.8578029
"5955",37.74119084,-3.98599708
"5956",39.19241585,-11.00912038
"5957",36.94745079,-3.35002587
"5958",36.64422259,-6.86197408
"5959",33.16485916,-8.95607174
"5960",38.49534664,-4.7701416
"5961",38.27597954,-4.6480106
"5962",33.10450377,-9.0919875
"5963",36.86808554,-6.21507147
"5964",38.005415,-4.30239345
"5965",30.71353142,-3.58416644
"5966",35.28029247,-9.83137783
"5967",36.89377648,-3.3368489
"5968",32.90467013,-9.14247195
"5969",33.55588749,-9.09112169
"5970",39.15227114,-6.97129369
"5971",30.28728401,-4.57072306
"5972",35.77738704,-7.1605291
"5973",37.59267835,-3.74430797
"5974",37.63960675,-6.10826983
"5975",31.17273338,-1.43498898
"5976",33.08691884,-3.01166547
"5977",39.02359382,-10.81580261
"5978",35.24451106,-10.67234568
"5979",33.1560933,-9.06936298
"5980",37.4362736,-3.35860236
"5981",35.9724931,-7.11087101
"5982",36.07505866,-3.52690471
"5983",33.1610034,-4.5891068
"5984",33.86222924,-8.67569043
"5985",34.13678109,-8.84154147
"5986",34.49206786,-9.17737693
"5987",39.52805277,-10.58830273
"5988",31.59117501,-2.83303585
"5989",32.88214187,-3.41226741
"5990",35.47074663,-4.30558466
"5991",38.78260161,-6.64142142
"5992",38.4774247,-10.12106542
"5993",37.30088199,-3.26358629
"5994",34.9090624,-2.23971058
"5995",34.60443489,-9.21182229
"5996",33.3356054641705,-2.58442038652074
"5997",34.00446038,-9.26890825
"5998",33.01050977,-2.48522658
"5999",34.67863181,-9.10251148
"6000",36.74564475,-3.41327585
"6001",39.42793149,-10.65218852
"6002",36.79183302,-8.86111132
"6003",38.88862322,-5.67875028
"6004",34.1917905818966,-2.96481706867816
"6005",33.93547485,-9.64980924
"6006",37.49378451,-3.25945426
"6007",35.97784607,-6.08585041
"6008",39.39838027,-6.87041182
"6009",33.7648495,-3.04238007
"6010",38.99068097,-7.94658658
"6011",33.0046682607325,-2.01853296363057
"6012",34.4042984,-1.58572109
"6013",33.25735374,-6.84297866
"6014",33.69317438,-1.49423756
"6015",33.0938086086921,-2.62251640292601
"6016",35.73885534,-3.30644483
"6017",33.82085869,-9.1333113
"6018",34.68023099,-9.12895094
"6019",32.84067077,-4.88452113
"6020",36.99753202,-7.59985747
"6021",39.20839334,-7.68470295
"6022",37.12416873,-3.29568335
"6023",38.78557095,-5.17651279
"6024",30.71681482,-3.43684481
"6025",37.13913217,-3.21626567
"6026",31.83508515,-1.23699889
"6027",34.6095423,-9.16758636
"6028",37.05480177,-3.50271394
"6029",30.95594739,-1.28107257
"6030",34.53594225,-9.12244999
"6031",37.81964045,-6.88353346
"6032",38.13151819,-6.56726362
"6033",34.22878181,-2.95377209
"6034",38.79880514,-4.85624071
"6035",35.74582293,-4.4623363
"6036",31.21498633,-8.42901133
"6037",34.99595292,-9.2618692
"6038",33.43100809,-4.37890496
"6039",38.31735238,-4.6141881
"6040",32.35785674,-5.17523991
"6041",30.06279262,-4.66551652
"6042",32.20217028,-4.51595034
"6043",31.74246485,-2.37357786
"6044",35.06454954,-5.85570001
"6045",33.72908655,-8.95964702
"6046",40.09397274,-10.38706667
"6047",39.08403344,-10.86409141
"6048",36.91014012,-7.8364005
"6049",32.41833719,-3.52816714
"6050",33.3356054641705,-2.58442038652074
"6051",34.02685499,-3.04395898
"6052",31.67847471,-1.82073439
"6053",39.40157745,-9.98291111
"6054",34.47405807,-8.58062399
"6055",33.38425592,-2.07445411
"6056",33.84207489,-5.04896436
"6057",33.46602591,-3.39857919
"6058",37.469413,-3.35864444
"6059",33.16483118,-9.28156337
"6060",36.89478795,-7.85121206
"6061",31.56886195,-1.62345314
"6062",35.30681809,-3.52436682
"6063",39.88114635,-10.22954943
"6064",31.15016655,-7.70595035
"6065",31.5601246,-3.29855354
"6066",39.53713175,-7.00196327
"6067",34.72033633,-1.83440447
"6068",34.30538409,-2.96259409
"6069",39.39941603,-6.87374956
"6070",30.92900774,-3.31319716
"6071",31.35534926,-2.66173132
"6072",30.605983,-2.56391488
"6073",35.59969777,-7.80011261
"6074",34.52529948,-9.12644307
"6075",34.83471986,-5.73646624
"6076",32.49388127,-7.88205599
"6077",34.1917905818966,-2.96481706867816
"6078",36.88191796,-3.52201154
"6079",36.96170537,-3.35245828
"6080",37.22167902,-5.52347364
"6081",39.65523458,-10.81197036
"6082",40.06638661,-10.20739434
"6083",37.36610749,-3.43677093
"6084",39.21672783,-8.28493439
"6085",39.5572045,-9.16502509
"6086",36.7213793,-8.05327677
"6087",35.1609517,-3.95243327
"6088",34.03374496,-9.34864502
"6089",34.85121879,-4.58382815
"6090",34.50051217,-4.69960514
"6091",33.004567,-2.04315751
"6092",37.25219446,-7.10374232
"6093",30.97028917,-1.74029023
"6094",32.59122974,-4.91646898
"6095",34.69339798,-9.14643732
"6096",37.47206682,-5.37146139
"6097",34.46875596,-8.95043856
"6098",32.28160239,-3.30702043
"6099",38.87929352,-10.19181441
"6100",37.19436763,-3.24271976
"6101",36.18658979,-2.61777364
"6102",34.1917905818966,-2.96481706867816
"6103",34.43043496,-1.37279805
"6104",37.65859155,-3.76544756
"6105",34.67799182,-8.84103601
"6106",38.93397964,-7.09974999
"6107",35.37480557,-5.2975962
"6108",35.38626996,-4.0861397
"6109",31.93412171,-8.07250753
"6110",35.88342653,-8.22007233
"6111",36.85548963,-3.51534839
"6112",38.37629374,-6.70844691
"6113",36.64575854,-6.12780013
"6114",37.55088107,-3.37546649
"6115",36.75407094,-7.28735683
"6116",34.94668094,-8.901941
"6117",36.8570507,-7.95385978
"6118",37.30933572,-3.22046072
"6119",39.56464987,-10.79944695
"6120",36.67324499,-8.33963136
"6121",33.7893108,-9.34705774
"6122",37.94402888,-4.12783205
"6123",37.28725793,-3.22957948
"6124",34.11025285,-3.01867811
"6125",38.8765545,-10.1946438
"6126",35.85058232,-10.56367664
"6127",36.57509285,-6.47685743
"6128",33.13996666,-9.06371867
"6129",38.8565068,-5.5584971
"6130",33.14435491,-2.11605873
"6131",33.05938258,-2.61129145
"6132",37.88433957,-4.2092871
"6133",39.73304476,-10.22353446
"6134",31.39017808,-7.46220709
"6135",30.14220579,-4.32982277
"6136",35.54330548,-4.27934188
"6137",32.69610108,-2.5287764
"6138",34.98941608,-8.88084161
"6139",33.8404555,-9.27190202
"6140",33.05586646,-2.52558445
"6141",37.38874541,-3.2396399
"6142",33.55523756,-1.93627899
"6143",37.87668401,-9.8696226
"6144",36.1708133,-5.69420248
"6145",36.59162035,-6.33304584
"6146",33.5191008,-3.296209
"6147",32.8910559,-9.23742279
"6148",37.57519464,-3.07094915
"6149",37.91363269,-4.15094043
"6150",34.63327456,-9.19648392
"6151",35.80540258,-4.58946273
"6152",29.65667202,-4.82704029
"6153",36.65327634,-6.12366204
"6154",30.55250522,-7.04476348
"6155",36.82045353,-3.4876771
"6156",36.90011635,-7.83975222
"6157",36.86774517,-6.25368878
"6158",33.61672051,-2.72403985
"6159",33.64511258,-5.43718651
"6160",32.22430575,-3.65638231
"6161",33.85499933,-3.64420177
"6162",38.27311056,-7.26995988
"6163",37.89159835,-4.27109555
"6164",36.89326177,-3.33900988
"6165",32.9610355,-8.98177939
"6166",36.85373255,-6.1310632
"6167",34.91924855,-9.01442324
"6168",36.29309927,-8.89874909
"6169",35.38821531,-10.73351455
"6170",35.56498298,-3.3502698
"6171",38.62509269,-10.18659403
"6172",32.98726246,-9.3696257
"6173",38.69252092,-10.38665425
"6174",37.07825753,-6.94606059
"6175",32.13861583,-4.63433057
"6176",33.29451791,-8.02046216
"6177",39.19469082,-6.89542172
"6178",34.72817067,-8.83972193
"6179",37.43449053,-5.38205325
"6180",32.25290103,-3.37208333
"6181",32.88869251,-1.96115976
"6182",32.39066763,-3.85744271
"6183",36.53232418,-3.40197851
"6184",36.11190414,-8.88848856
"6185",34.1917905818966,-2.96481706867816
"6186",35.68881584,-3.32396891
"6187",31.60578205,-7.7264789
"6188",38.45398487,-4.9037518
"6189",35.83411272,-4.60935057
"6190",34.73407877,-8.90531388
"6191",31.17324815,-6.36372974
"6192",34.1917905818966,-2.96481706867816
"6193",35.10071933,-9.18600188
"6194",30.0268892,-4.76821535
"6195",38.52940279,-11.07065052
"6196",34.71341379,-9.33040819
"6197",38.20338914,-6.86712744
"6198",31.72260922,-1.66309037
"6199",37.29999345,-3.40305249
"6200",38.54682179,-10.18870624
"6201",36.62159157,-3.24935887
"6202",33.267827,-8.8535453
"6203",33.85354855,-9.3303259
"6204",39.23632314,-7.17271095
"6205",35.48143461,-4.370895
"6206",32.92758378,-5.90015347
"6207",34.1917905818966,-2.96481706867816
"6208",34.67703527,-5.04428325
"6209",33.22801371,-3.00456196
"6210",31.4960842,-1.56558219
"6211",34.28761038,-1.69958335
"6212",38.66557945,-5.80800364
"6213",30.39148972,-5.10506992
"6214",31.4670991,-2.78804714
"6215",34.30749196,-8.6780006
"6216",37.19927611,-3.22053914
"6217",34.92011242,-4.48589783
"6218",34.00465854,-9.33869189
"6219",30.48260444,-3.65516893
"6220",36.68525038,-3.34905577
"6221",32.70363911,-8.7747408
"6222",36.91422842,-3.19836028
"6223",39.7053581,-10.55660262
"6224",34.14796557,-3.23480975
"6225",34.20994892,-5.90386874
"6226",34.74985566,-9.58415013
"6227",38.85145201,-5.78157866
"6228",36.68238067,-8.1331987
"6229",33.71818369,-9.52336729
"6230",29.6918108,-4.91591964
"6231",39.7094973,-9.64524872
"6232",36.68073115,-6.41476549
"6233",36.6195101,-6.34709257
"6234",34.04481731,-1.12996007
"6235",37.15457283,-3.27055031
"6236",30.29879422,-4.97876124
"6237",36.51998467,-3.32251431
"6238",30.15490572,-5.04779507
"6239",34.62810993,-8.87428308
"6240",36.68805965,-8.1356142
"6241",29.77363655,-4.96211925
"6242",30.70940116,-3.58803735
"6243",38.05386972,-4.36327311
"6244",30.67303881,-1.23366854
"6245",37.26938396,-3.30995681
"6246",34.22092153,-4.24423506
"6247",35.47812638,-6.6544232
"6248",39.13026178,-7.37767026
"6249",38.77316459,-4.75844291
"6250",36.68398453,-8.14930451
"6251",39.74935864,-10.73127363
"6252",36.49083885,-5.45350382
"6253",37.04502333,-7.55952828
"6254",38.11733653,-5.05277991
"6255",31.60753675,-7.94566424
"6256",34.75472742,-9.16595497
"6257",32.31794072,-3.86332588
"6258",33.42365819,-2.60699078
"6259",35.83480203,-8.75373633
"6260",35.14300047,-9.2600308
"6261",32.2329247,-3.2535914
"6262",37.65003964,-3.71251699
"6263",35.8512807,-3.35240049
"6264",34.59266214,-8.94027123
"6265",37.91586965,-4.15240546
"6266",34.04621872,-3.17877042
"6267",37.34028687,-3.32005312
"6268",34.77919745,-9.63850982
"6269",39.10848482,-6.97531061
"6270",37.67932881,-3.62534142
"6271",33.14135557,-2.47369815
"6272",32.88330237,-9.17117242
"6273",37.6045974,-3.06397384
"6274",40.03193633,-10.33391237
"6275",32.68551623,-4.52677375
"6276",30.8281763,-3.34065151
"6277",36.9071547,-6.74141004
"6278",39.1097738,-8.48782862
"6279",37.53051463,-6.96356538
"6280",37.44369216,-3.35805278
"6281",33.36857876,-3.18544203
"6282",34.06108182,-9.20431836
"6283",31.36446647,-7.41514037
"6284",34.66369573,-9.31873846
"6285",30.48868586,-3.65446731
"6286",33.38407036,-2.78152427
"6287",33.05623306,-1.8617366
"6288",33.05320576,-3.82885762
"6289",36.30033897,-3.32179062
"6290",33.72231884,-2.70914742
"6291",30.81318919,-2.4434406
"6292",36.87225172,-6.30640247
"6293",35.43136936,-7.99562582
"6294",32.80028247,-4.85833267
"6295",31.79425156,-1.40625294
"6296",32.96277717,-4.77985464
"6297",35.88545891,-8.94465517
"6298",38.00675629,-4.34571861
"6299",36.99765607,-7.59014094
"6300",30.82433909,-2.90250085
"6301",39.09348389,-6.98945622
"6302",36.81894666,-3.1678235
"6303",32.02344124,-4.95823399
"6304",32.05238258,-8.8644539
"6305",30.59227962,-3.73345928
"6306",35.72981583,-3.31161206
"6307",34.70905689,-8.32776284
"6308",39.15039029,-11.04261269
"6309",36.05214526,-4.84492159
"6310",33.19685964,-3.56554032
"6311",34.6987661,-2.14746569
"6312",38.99631589,-10.51079098
"6313",37.49294655,-3.32837702
"6314",34.35700478,-1.98995405
"6315",33.00442537,-8.96898332
"6316",34.49407534,-9.68930009
"6317",34.78189035,-10.98546204
"6318",34.61853775,-1.71016791
"6319",29.74282881,-4.89116011
"6320",34.55972289,-9.11714906
"6321",39.50428962,-10.04421617
"6322",35.93643047,-8.53178485
"6323",36.5671695,-3.37219298
"6324",39.33526431,-10.56116508
"6325",33.17873001,-2.82343074
"6326",35.4241184,-4.33079696
"6327",37.39981635,-6.34518403
"6328",38.35004172,-6.63495181
"6329",37.07606212,-6.87264857
"6330",31.80081983,-1.35330837
"6331",34.59479021,-9.07290402
"6332",34.1917905818966,-2.96481706867816
"6333",33.03858006,-9.35789375
"6334",33.54384214,-2.0643735
"6335",34.07856502,-2.90330682
"6336",33.45716243,-4.43679436
"6337",38.36329113,-4.8665914
"6338",29.78328446,-4.98567784
"6339",36.65725876,-8.06572737
"6340",32.86565989,-3.28897615
"6341",33.08562661,-4.79804782
"6342",37.16217132,-6.09357391
"6343",30.85906328,-1.47256862
"6344",35.97343369,-5.00056581
"6345",34.1917905818966,-2.96481706867816
"6346",37.38403044,-6.31646506
"6347",37.84986782,-7.20019247
"6348",38.38698772,-5.53060733
"6349",37.13166669,-6.80828312
"6350",36.28877217,-10.26877744
"6351",38.71175485,-5.12755917
"6352",34.62555863,-8.87284721
"6353",31.75527713,-2.63990255
"6354",33.84982398,-8.75841353
"6355",29.64893441,-4.75687396
"6356",35.15876975,-9.42613807
"6357",35.35745303,-6.22926806
"6358",30.02331008,-4.31639574
"6359",33.93699855,-1.6774361
"6360",38.18741445,-6.94994273
"6361",35.1216769,-7.7606786
"6362",37.66280672,-3.60996532
"6363",37.68743141,-7.41970086
"6364",37.45574726,-11.21604529
"6365",34.57338462,-9.30159736
"6366",30.47231059,-3.71181246
"6367",35.94869934,-8.52054662
"6368",34.58745414,-9.08532601
"6369",35.16621841,-11.1246581
"6370",35.87097319,-7.6995812
"6371",32.92949828,-8.81828747
"6372",38.75051868,-7.88495575
"6373",39.86093789,-7.714786
"6374",38.9186243,-10.1193389
"6375",34.9512156,-8.84595355
"6376",37.55103679,-3.0382466
"6377",34.71061776,-5.1878693
"6378",34.75365592,-8.99297694
"6379",35.48287631,-6.33906232
"6380",37.664956,-3.06177535
"6381",35.55088909,-10.63638347
"6382",33.78466711,-3.72624692
"6383",34.68286702,-4.5685592
"6384",32.44024724,-3.64659147
"6385",35.45290531,-10.60642122
"6386",30.5841705,-2.5798416
"6387",34.1917905818966,-2.96481706867816
"6388",29.92283315,-4.44593915
"6389",37.21860207,-3.22236899
"6390",37.76390594,-5.45896089
"6391",34.37969587,-8.70943133
"6392",30.98804387,-2.82861029
"6393",31.4610443,-1.51647048
"6394",32.41466975,-3.5219862
"6395",39.11204299,-7.13564271
"6396",33.25723421,-8.11614252
"6397",32.14223956,-3.60811879
"6398",33.03203802,-2.01711584
"6399",33.81747504,-9.13744262
"6400",33.35941518,-3.79712685
"6401",33.2090012,-2.75178973
"6402",34.66820923,-8.90267518
"6403",35.53421187,-10.70747183
"6404",35.6222647,-10.52999958
"6405",32.69471543,-3.87233921
"6406",30.0308343,-4.32970745
"6407",30.55546995,-7.1209684
"6408",34.78697998,-11.25186937
"6409",37.67236577,-3.08843086
"6410",38.85921611,-6.78358564
"6411",39.66021606,-10.37523372
"6412",36.78468345,-2.55063697
"6413",36.71798559,-8.72388858
"6414",33.77328844,-3.17188231
"6415",36.97081586,-3.35510285
"6416",30.73934157,-2.79665489
"6417",30.29420653,-4.97914654
"6418",36.45843007,-6.33304749
"6419",33.16017198,-4.5762022
"6420",35.39893221,-5.24956645
"6421",32.42257742,-4.08363693
"6422",34.80303231,-10.54780315
"6423",35.08871218,-4.75208311
"6424",39.09945364,-6.95604764
"6425",34.76247632,-4.90872238
"6426",34.59003773,-9.78825781
"6427",38.28923671,-5.78452191
"6428",33.37213996,-3.05783894
"6429",39.0151308,-4.99278101
"6430",35.92382083,-6.47021405
"6431",39.25684415,-10.64397856
"6432",36.95125257,-3.40234573
"6433",35.73498879,-10.81836668
"6434",34.76833078,-8.87299306
"6435",31.24569757,-1.5600075
"6436",36.11962969,-6.27837623
"6437",34.59311503,-4.6633239
"6438",35.14687024,-8.58096275
"6439",37.85532903,-4.12685832
"6440",39.72007508,-10.72981419
"6441",33.53510146,-2.04750273
"6442",38.36184706,-6.63650477
"6443",37.05675972,-3.19314066
"6444",33.45504788,-3.01887336
"6445",37.31871232,-6.37422585
"6446",37.55083968,-3.52372439
"6447",31.23085443,-6.36993807
"6448",37.52819455,-3.25618333
"6449",35.98786376,-6.21826695
"6450",33.56882216,-9.07547439
"6451",32.97559626,-3.7304751
"6452",36.96077779,-6.0642157
"6453",33.61563856,-2.72681553
"6454",32.91135879,-8.98352593
"6455",34.61889413,-9.97188884
"6456",36.18409024,-6.1323439
"6457",30.68126144,-3.62455443
"6458",34.22228017,-3.68705044
"6459",30.99377622,-1.68948152
"6460",31.16935668,-1.44234482
"6461",32.52331056,-3.97850936
"6462",32.9936827,-2.49454559
"6463",35.78966451,-7.41176189
"6464",36.89674075,-3.316094
"6465",34.58550467,-8.98757638
"6466",33.9445826,-8.97888273
"6467",35.57955233,-4.1063829
"6468",36.91814374,-3.38885543
"6469",39.17345604,-8.52275037
"6470",37.21021562,-3.23045693
"6471",39.36472722,-9.17820416
"6472",36.86105576,-6.25897367
"6473",34.7218661,-4.81968259
"6474",39.53303845,-7.07330677
"6475",34.23166394,-9.39080494
"6476",30.27416239,-4.47998662
"6477",34.72393454,-9.90919364
"6478",30.46207628,-3.60617
"6479",32.63261171,-4.0496831
"6480",33.0938086086921,-2.62251640292601
"6481",32.40498082,-3.30785355
"6482",37.66449065,-3.25559168
"6483",32.87583703,-8.90962785
"6484",39.08392172,-7.42656123
"6485",34.80502571,-4.90800865
"6486",38.29847763,-6.12585492
"6487",35.56400112,-3.80846098
"6488",34.78431957,-4.82738848
"6489",34.11619514,-2.90094121
"6490",37.20425135,-6.02073998
"6491",33.55649739,-2.53398826
"6492",32.8794969,-4.77117359
"6493",36.99364837,-7.3990326
"6494",33.92941491,-9.41835543
"6495",36.80833779,-2.58890086
"6496",35.65807983,-8.15414594
"6497",32.77855588,-5.72239486
"6498",37.68847919,-3.79434301
"6499",34.70216348,-9.33367537
"6500",38.32534229,-6.46006178
"6501",39.52248649,-10.03394028
"6502",38.07527452,-4.64385416
"6503",34.64342348,-11.09243666
"6504",39.13990249,-6.68838769
"6505",38.53077205,-10.75199348
"6506",36.71672052,-3.35027031
"6507",37.26824333,-3.23964376
"6508",30.68161659,-2.54738502
"6509",37.0665606,-2.92124427
"6510",33.45582242,-9.54593315
"6511",37.45126311,-3.32229633
"6512",38.33088707,-6.45941105
"6513",38.42592332,-7.84063052
"6514",35.46269265,-10.60640572
"6515",34.46095814,-9.06039507
"6516",36.64797776,-3.33790288
"6517",37.514226,-3.42865625
"6518",34.31339785,-1.67145801
"6519",30.56123802,-7.25952544
"6520",36.82658379,-8.91461825
"6521",38.48932817,-4.6403232
"6522",34.22215807,-8.71888221
"6523",35.24554212,-7.94467423
"6524",33.89868542,-4.23510239
"6525",37.63219697,-3.10966935
"6526",37.16002173,-6.08870834
"6527",34.39834841,-2.95714522
"6528",34.8495001,-8.56740183
"6529",36.84641149,-3.36963813
"6530",35.8431682,-7.65087648
"6531",35.76905193,-10.58669757
"6532",37.44538778,-3.35265038
"6533",36.42998105,-11.40069026
"6534",32.75503259,-2.6404551
"6535",37.66934228,-3.61566957
"6536",34.1917905818966,-2.96481706867816
"6537",33.16930495,-9.0479805
"6538",32.10323034,-8.91249371
